market,category,name,strategy_id,start_date,end_date,total_contributed,ending_value_local,ending_value_usd_if_applicable,total_return_pct,money_weighted_return_or_xirr,max_drawdown
US,broad_index,SPY,US_BROAD_INDEX_SPY,2015-01-02,2026-04-24,132000.0,293384.8741215996,,1.2226126827393908,0.13406289613448164,-0.33232426202180193
US,broad_index,QQQ,US_BROAD_INDEX_QQQ,2015-01-02,2026-04-24,132000.0,423703.6226291659,,2.2098759290088323,0.19311127735469463,-0.3146081177040479
US,broad_index,IWM,US_BROAD_INDEX_IWM,2015-01-02,2026-04-24,132000.0,225155.47702814912,,0.7057233108193115,0.09078793176733307,-0.3992259669928894
CN,broad_index,000300.SS,CN_BROAD_INDEX_000300.SS,2021-03-11,2026-04-24,49000.0,57422.65205906001,8412.342552298529,0.1718908583481635,0.06473884906555924,-0.14653218525971623
