date,strategy_id,market,category,sector_or_index,contribution,cumulative_contribution,portfolio_value_local,portfolio_value_usd_if_applicable,drawdown
2024-01-31,US_SECTOR_CONSUMER_DISCRETIONARY,US,sector,CONSUMER_DISCRETIONARY,1000.0,101000.0,331496.671719627,,-0.3245443015534634
2024-02-29,US_SECTOR_CONSUMER_DISCRETIONARY,US,sector,CONSUMER_DISCRETIONARY,1000.0,102000.0,363615.4892251515,,-0.2590991850190207
2024-03-31,US_SECTOR_CONSUMER_DISCRETIONARY,US,sector,CONSUMER_DISCRETIONARY,1000.0,103000.0,343602.3067715288,,-0.29987792968099714
2024-04-30,US_SECTOR_CONSUMER_DISCRETIONARY,US,sector,CONSUMER_DISCRETIONARY,1000.0,104000.0,339068.58397401916,,-0.30911581699633317
2024-05-31,US_SECTOR_CONSUMER_DISCRETIONARY,US,sector,CONSUMER_DISCRETIONARY,1000.0,105000.0,336286.84644698515,,-0.31478386927109886
2024-06-30,US_SECTOR_CONSUMER_DISCRETIONARY,US,sector,CONSUMER_DISCRETIONARY,1000.0,106000.0,367301.4237263994,,-0.25158874622621646
2024-07-31,US_SECTOR_CONSUMER_DISCRETIONARY,US,sector,CONSUMER_DISCRETIONARY,1000.0,107000.0,400391.66074414185,,-0.18416427091961463
2024-08-31,US_SECTOR_CONSUMER_DISCRETIONARY,US,sector,CONSUMER_DISCRETIONARY,1000.0,108000.0,379919.4185324401,,-0.2258783930860272
2024-09-30,US_SECTOR_CONSUMER_DISCRETIONARY,US,sector,CONSUMER_DISCRETIONARY,1000.0,109000.0,436484.9623877795,,-0.11062076852341439
2024-10-31,US_SECTOR_CONSUMER_DISCRETIONARY,US,sector,CONSUMER_DISCRETIONARY,1000.0,110000.0,424478.7729498711,,-0.13508451058874296
2024-11-30,US_SECTOR_CONSUMER_DISCRETIONARY,US,sector,CONSUMER_DISCRETIONARY,1000.0,111000.0,533394.2326138399,,0.0
2024-12-31,US_SECTOR_CONSUMER_DISCRETIONARY,US,sector,CONSUMER_DISCRETIONARY,1000.0,112000.0,587895.2806881081,,0.0
2025-01-31,US_SECTOR_CONSUMER_DISCRETIONARY,US,sector,CONSUMER_DISCRETIONARY,0.0,112000.0,604228.0190487585,,0.0
2025-02-28,US_SECTOR_CONSUMER_DISCRETIONARY,US,sector,CONSUMER_DISCRETIONARY,1000.0,113000.0,483368.7776913229,,-0.2000225702007421
2025-03-31,US_SECTOR_CONSUMER_DISCRETIONARY,US,sector,CONSUMER_DISCRETIONARY,1000.0,114000.0,433667.2705855832,,-0.28227878066907697
2025-04-30,US_SECTOR_CONSUMER_DISCRETIONARY,US,sector,CONSUMER_DISCRETIONARY,1000.0,115000.0,451255.7009239787,,-0.2531698519469612
2025-05-31,US_SECTOR_CONSUMER_DISCRETIONARY,US,sector,CONSUMER_DISCRETIONARY,1000.0,116000.0,526277.2270696217,,-0.12900889982204977
2025-06-30,US_SECTOR_CONSUMER_DISCRETIONARY,US,sector,CONSUMER_DISCRETIONARY,1000.0,117000.0,509054.88720509293,,-0.15751194721737252
2025-07-31,US_SECTOR_CONSUMER_DISCRETIONARY,US,sector,CONSUMER_DISCRETIONARY,1000.0,118000.0,510618.20705952856,,-0.15492464605762693
2025-08-31,US_SECTOR_CONSUMER_DISCRETIONARY,US,sector,CONSUMER_DISCRETIONARY,1000.0,119000.0,540173.7836776946,,-0.10601003818377219
2025-09-30,US_SECTOR_CONSUMER_DISCRETIONARY,US,sector,CONSUMER_DISCRETIONARY,1000.0,120000.0,638460.8278705381,,0.0
2025-10-31,US_SECTOR_CONSUMER_DISCRETIONARY,US,sector,CONSUMER_DISCRETIONARY,1000.0,121000.0,660782.1988811862,,0.0
2025-11-30,US_SECTOR_CONSUMER_DISCRETIONARY,US,sector,CONSUMER_DISCRETIONARY,1000.0,122000.0,625618.8461773944,,-0.05321473968779606
2025-12-31,US_SECTOR_CONSUMER_DISCRETIONARY,US,sector,CONSUMER_DISCRETIONARY,1000.0,123000.0,640799.3287614781,,-0.03024123554409068
2026-01-31,US_SECTOR_CONSUMER_DISCRETIONARY,US,sector,CONSUMER_DISCRETIONARY,1000.0,124000.0,635271.8696388146,,-0.03860625980173924
2026-02-28,US_SECTOR_CONSUMER_DISCRETIONARY,US,sector,CONSUMER_DISCRETIONARY,1000.0,125000.0,592892.4028075674,,-0.10274156323909374
2026-03-31,US_SECTOR_CONSUMER_DISCRETIONARY,US,sector,CONSUMER_DISCRETIONARY,1000.0,126000.0,553274.6739228116,,-0.16269736857379424
2026-04-30,US_SECTOR_CONSUMER_DISCRETIONARY,US,sector,CONSUMER_DISCRETIONARY,1000.0,127000.0,610529.9194390982,,-0.07604968706356409
2015-01-31,US_SECTOR_CONSUMER_STAPLES,US,sector,CONSUMER_STAPLES,1000.0,1000.0,973.0577305453816,,0.0
2015-02-28,US_SECTOR_CONSUMER_STAPLES,US,sector,CONSUMER_STAPLES,1000.0,2000.0,1958.8072760746181,,0.0
2015-03-31,US_SECTOR_CONSUMER_STAPLES,US,sector,CONSUMER_STAPLES,1000.0,3000.0,2934.4666999785723,,0.0
2015-04-30,US_SECTOR_CONSUMER_STAPLES,US,sector,CONSUMER_STAPLES,1000.0,4000.0,3751.70428882549,,0.0
2015-05-31,US_SECTOR_CONSUMER_STAPLES,US,sector,CONSUMER_STAPLES,1000.0,5000.0,4640.5150275858505,,0.0
2015-06-30,US_SECTOR_CONSUMER_STAPLES,US,sector,CONSUMER_STAPLES,1000.0,6000.0,5450.512649414777,,0.0
2015-07-31,US_SECTOR_CONSUMER_STAPLES,US,sector,CONSUMER_STAPLES,1000.0,7000.0,6596.860425584364,,0.0
2015-08-31,US_SECTOR_CONSUMER_STAPLES,US,sector,CONSUMER_STAPLES,1000.0,8000.0,7059.0281467675195,,0.0
2015-09-30,US_SECTOR_CONSUMER_STAPLES,US,sector,CONSUMER_STAPLES,1000.0,9000.0,8210.657038371846,,0.0
2015-10-31,US_SECTOR_CONSUMER_STAPLES,US,sector,CONSUMER_STAPLES,1000.0,10000.0,9351.315375282866,,0.0
2015-11-30,US_SECTOR_CONSUMER_STAPLES,US,sector,CONSUMER_STAPLES,1000.0,11000.0,10430.17819239252,,0.0
2015-12-31,US_SECTOR_CONSUMER_STAPLES,US,sector,CONSUMER_STAPLES,1000.0,12000.0,11796.575000300845,,0.0
2016-01-31,US_SECTOR_CONSUMER_STAPLES,US,sector,CONSUMER_STAPLES,1000.0,13000.0,12933.012344606108,,0.0
2016-02-29,US_SECTOR_CONSUMER_STAPLES,US,sector,CONSUMER_STAPLES,1000.0,14000.0,13819.153649285094,,0.0
2016-03-31,US_SECTOR_CONSUMER_STAPLES,US,sector,CONSUMER_STAPLES,1000.0,15000.0,15345.970584880566,,0.0
2016-04-30,US_SECTOR_CONSUMER_STAPLES,US,sector,CONSUMER_STAPLES,1000.0,16000.0,15737.415726789244,,0.0
2016-05-31,US_SECTOR_CONSUMER_STAPLES,US,sector,CONSUMER_STAPLES,1000.0,17000.0,17134.779689659666,,0.0
2016-06-30,US_SECTOR_CONSUMER_STAPLES,US,sector,CONSUMER_STAPLES,1000.0,18000.0,18930.201829027636,,0.0
2016-07-31,US_SECTOR_CONSUMER_STAPLES,US,sector,CONSUMER_STAPLES,1000.0,19000.0,20430.549973251014,,0.0
2016-08-31,US_SECTOR_CONSUMER_STAPLES,US,sector,CONSUMER_STAPLES,1000.0,20000.0,21200.15883889151,,0.0
2016-09-30,US_SECTOR_CONSUMER_STAPLES,US,sector,CONSUMER_STAPLES,1000.0,21000.0,22032.13730193185,,0.0
2016-10-31,US_SECTOR_CONSUMER_STAPLES,US,sector,CONSUMER_STAPLES,1000.0,22000.0,22331.062091313885,,0.0
2016-11-30,US_SECTOR_CONSUMER_STAPLES,US,sector,CONSUMER_STAPLES,1000.0,23000.0,23087.000106644984,,0.0
2016-12-31,US_SECTOR_CONSUMER_STAPLES,US,sector,CONSUMER_STAPLES,1000.0,24000.0,24630.964300764703,,0.0
2017-01-31,US_SECTOR_CONSUMER_STAPLES,US,sector,CONSUMER_STAPLES,1000.0,25000.0,25924.688582462964,,0.0
2017-02-28,US_SECTOR_CONSUMER_STAPLES,US,sector,CONSUMER_STAPLES,1000.0,26000.0,28571.80197274257,,0.0
2017-03-31,US_SECTOR_CONSUMER_STAPLES,US,sector,CONSUMER_STAPLES,1000.0,27000.0,29021.857819019486,,0.0
2017-04-30,US_SECTOR_CONSUMER_STAPLES,US,sector,CONSUMER_STAPLES,1000.0,28000.0,30749.998619733735,,0.0
2017-05-31,US_SECTOR_CONSUMER_STAPLES,US,sector,CONSUMER_STAPLES,1000.0,29000.0,32491.542977182085,,0.0
2017-06-30,US_SECTOR_CONSUMER_STAPLES,US,sector,CONSUMER_STAPLES,1000.0,30000.0,31628.47240544638,,-0.026562929693484106
2017-07-31,US_SECTOR_CONSUMER_STAPLES,US,sector,CONSUMER_STAPLES,1000.0,31000.0,33619.15300047296,,0.0
2017-08-31,US_SECTOR_CONSUMER_STAPLES,US,sector,CONSUMER_STAPLES,1000.0,32000.0,34392.99655824355,,0.0
2017-09-30,US_SECTOR_CONSUMER_STAPLES,US,sector,CONSUMER_STAPLES,1000.0,33000.0,35756.20434362028,,0.0
2017-10-31,US_SECTOR_CONSUMER_STAPLES,US,sector,CONSUMER_STAPLES,1000.0,34000.0,37327.92932589229,,0.0
2017-11-30,US_SECTOR_CONSUMER_STAPLES,US,sector,CONSUMER_STAPLES,1000.0,35000.0,42200.529625632465,,0.0
2017-12-31,US_SECTOR_CONSUMER_STAPLES,US,sector,CONSUMER_STAPLES,1000.0,36000.0,43839.67777114881,,0.0
2018-01-31,US_SECTOR_CONSUMER_STAPLES,US,sector,CONSUMER_STAPLES,1000.0,37000.0,46036.63821256534,,0.0
2018-02-28,US_SECTOR_CONSUMER_STAPLES,US,sector,CONSUMER_STAPLES,1000.0,38000.0,42737.80798140088,,-0.07165662740039233
